node_id,latitude,longitude,area,node_type
MRTSVAL_LNODE32,39.329538,-120.170031,NV,LOAD
MRW_LNODEW_1,31.77212643766779,-106.4074298631405,EPE,LOAD
MRW_LNODEW_2,31.771945784466315,-106.40742986334797,EPE,LOAD
MRW_LNODEW_3,31.771945784466315,-106.40764235887424,EPE,LOAD
MRW_LNODEW_4,31.77212643766779,-106.40764235908173,EPE,LOAD
MRYSVLLE_6_N001,39.13944599998575,-121.58327227419691,CA,LOAD
MRYSVLLE_6_N003,39.13944599998575,-121.58338772580308,CA,LOAD
MR_LNODE10A,33.595169,-112.280823,APS,LOAD
MR_LNODE13A,33.595168999953245,-112.2807151612572,APS,LOAD
MR_LNODE14A,33.595079173742334,-112.28071516136951,APS,LOAD
MR_LNODE17A,33.59501565706227,-112.28079141481966,APS,LOAD
MR_LNODE18A,33.595000467253776,-112.28089770032712,APS,LOAD
MR_LNODE19A,33.5950315786999,-112.28099886418983,APS,LOAD
MR_LNODE21A,33.59509709065077,-112.28107264455792,APS,LOAD
MR_LNODE22A,33.59518198420511,-112.28110788838391,APS,LOAD
MR_LNODER9A,33.59527167626225,-112.28110199685953,APS,LOAD
MSA_LNODE_12,31.80650598453921,-106.51224964650478,EPE,LOAD
MSA_LNODE_13,31.80642777773391,-106.51219651532175,EPE,LOAD
MSA_LNODE_14,31.806349570993923,-106.51224964659474,EPE,LOAD
MSA_LNODE_16,31.806349570993923,-106.51235590896081,EPE,LOAD
MSA_LNODE_17,31.80642777773391,-106.51240904023382,EPE,LOAD
MSA_LNODE_18,31.80650598453921,-106.51235590905077,EPE,LOAD
MSHR60V_6_N001,38.02150699998609,-121.28089465794243,CA,LOAD
MSHR60V_6_N006,38.02150699998609,-121.28100934205757,CA,LOAD
MSIDIST_LNODEXF2,47.524127,-121.859227,PSE,LOAD
MSLA_2_LNODEK1L,46.85407422344885,-114.021741,NWMT,LOAD
MSLA_2_LNODEK2L,46.853992888255085,-114.02167233259136,NWMT,LOAD
MSLA_2_LNODEK3L,46.853992888255085,-114.02180966740863,NWMT,LOAD
MSLA_3_LNODEK1L,46.892707233556855,-114.028209,NWMT,LOAD
MSLA_3_LNODEK2L,46.89262588320102,-114.02814027033209,NWMT,LOAD
MSLA_3_LNODEK3L,46.89262588320102,-114.0282777296679,NWMT,LOAD
MSLA_5_LNODEK2L,46.805145,-114.046106,NWMT,LOAD
MSLA_7_LNODEK1L,46.857226999980966,-114.06832491968741,NWMT,LOAD
MSLA_7_LNODEK2L,46.857226999980966,-114.06845708031258,NWMT,LOAD
MSOLAR_7_NBT1,33.32646699998847,-112.91894636438523,CA,GEN
MSOLAR_7_NSR4,33.32646699998847,-112.91905363561476,CA,GEN
MSP_3_MSP_SOUTH_SLRGNODE,32.53766666666667,-107.49166666666667,EPE,GEN
MSSHL100_1_MSG1GNODE,46.27122499998153,-109.48809395618962,NWMT,GEN
MSSHL100_1_MSG2GNODE,46.27122499998153,-109.48822404381039,NWMT,GEN
MSSHL_50_LNODEOAD,46.515925,-108.089026,NWMT,LOAD
MST_LNODEXF2,47.2975,-122.212778,PSE,LOAD
MS_LNODER1A,34.71005799998773,-112.16033400538916,APS,LOAD
MS_LNODER2A,34.71005799998773,-112.16044399461084,APS,LOAD
MTAN_LNODEBR1,45.06655,-122.797653,PGE,LOAD
MTEDEN_1_N001,37.63264525976642,-122.10124,CA,LOAD
MTEDEN_1_N005,37.632563870101905,-122.10118066447778,CA,LOAD
MTEDEN_1_N009,37.632563870101905,-122.10129933552223,CA,LOAD
MTF_GNODECTG,46.13855199998172,-122.98498519651935,PSE,GEN
MTF_GNODESTG,46.13855199998172,-122.98511480348064,PSE,GEN
MTH_LNODEXF1,47.340833,-122.223056,PSE,LOAD
MTN VIEW_GNODEIT,36.34792599998713,-114.91659060569029,NV,GEN
MTNEDGE_LNODE-2,36.00752299998726,-115.24420665380671,NV,LOAD
MTNEDGE_LNODE-3,36.00752299998726,-115.24431734619328,NV,LOAD
MTNPASS_1_N001,35.508179,-115.53125,CA,LOAD
MTNQUAR_6_N001,38.914515,-121.015694,CA,LOAD
MTPL_LNODEWR1,45.341964999982245,-122.60164328296115,PGE,LOAD
MTPL_LNODEWR2,45.341964999982245,-122.60177071703885,PGE,LOAD
MTPOSO_7_N001,35.553885,-119.09665,CA,GEN
MTROSE_LNODE01,39.47832499998559,-119.85730697879825,NV,LOAD
MTROSE_LNODE02,39.47832499998559,-119.85742302120174,NV,LOAD
MTST_MIN_LNODEOAD,46.518594,-107.923346,NWMT,LOAD
MTSUN_SL_2_MSNSGNODE,47.56995426797013,-111.12178220802197,NWMT,GEN
MTVER_BP_LNODE115,44.031466,-122.932695,BPAT,LOAD
MTVIEW_1_N001,34.07927114678052,-117.240376,CA,LOAD
MTVIEW_1_N004,34.079189926596804,-117.24031938460595,CA,LOAD
MTVIEW_1_N005,34.079189926596804,-117.24043261539406,CA,LOAD
MTVIE_BP_LNODEIEW,47.22742599998077,-123.12250842027176,BPAT,LOAD
MTVIE_BP_LNODERIE,47.22742599998077,-123.12264157972824,BPAT,LOAD
MTV_LNODEXF1,48.433333,-122.319444,PSE,LOAD
MTWND3_7_N001,33.904473,-116.555752,CA,GEN
MTZUMA2_7_B1,38.151417,-121.810803,CA,GEN
MT_ELS_R_LNODEOAD,45.663212,-110.957805,NWMT,LOAD
MT_LNODEMR2,32.737056,-114.512986,APS,LOAD
MT_PHOSP_LNODEOAD,46.572919,-112.860553,NWMT,LOAD
MT_REFIN_LNODELD1,47.521711999980646,-111.29438114138188,NWMT,LOAD
MT_REFIN_LNODELD2,47.521711999980646,-111.29451485861813,NWMT,LOAD
MT_TALC_LNODEOAD,45.796211,-111.770082,NWMT,LOAD
MT_TUNNL_LNODEOAD,46.375467,-112.114979,NWMT,LOAD
MUDCR_BP_LNODE69,44.823744,-120.486648,BPAT,LOAD
MUIR_NW_LNODEOAD,45.665272,-110.795893,NWMT,LOAD
MULLER_LNODE95,38.976633999985864,-119.79468236834688,NV,LOAD
MULLER_LNODE96,38.976633999985864,-119.79479763165311,NV,LOAD
MULT_LNODEWR1,45.465861999982216,-122.71152216651141,PGE,LOAD
MULT_LNODEWR2,45.465861999982216,-122.7116498334886,PGE,LOAD
MURRAY_6_N001,32.79087756459772,-117.0229334582287,CA,LOAD
MURRAY_6_N004,32.790698435312095,-117.02293345844329,CA,LOAD
MURRAY_6_N005,32.790698435312095,-117.02314654155671,CA,LOAD
MURRAY_6_N015,32.79087756459772,-117.0231465417713,CA,LOAD
MUR_LNODEXF1,47.65,-122.524167,PSE,LOAD
MUSLSLGH_6_N001,36.264507,-119.907357,CA,LOAD
MVW_LNODEXF1,47.339444,-122.311111,PSE,LOAD
MWD_LNODEXF1,47.566944,-122.22,PSE,LOAD
MWD_LNODE_20,31.768826439617897,-106.23276042019195,EPE,LOAD
MWD_LNODE_21,31.7686457825163,-106.2327604203994,EPE,LOAD
MWD_LNODE_22,31.7686457825163,-106.23297291293393,EPE,LOAD
MWD_LNODE_23,31.768826439617897,-106.2329729131414,EPE,LOAD
MW_LNODE10A,33.638835,-112.272605,APS,LOAD
MW_LNODE12A,33.63883499995308,-112.27249706136071,APS,LOAD
MW_LNODE13A,33.63874513607484,-112.27249706147336,APS,LOAD
MW_LNODE14A,33.638681592760086,-112.27257338556082,APS,LOAD
MW_LNODER1A,33.63866639658196,-112.27267976952552,APS,LOAD
MW_LNODER2A,33.63869752107394,-112.27278102710117,APS,LOAD
MW_LNODER4A,33.63876306049607,-112.27285487581592,APS,LOAD
MW_LNODER5A,33.63884798964908,-112.27289015229057,APS,LOAD
MW_LNODER6A,33.63893771931735,-112.27288425530918,APS,LOAD
MW_LNODER9A,33.63901991795565,-112.2728406340178,APS,LOAD
MX_LNODEMR1,32.769565,-112.817259,APS,LOAD
MYSTIC_7_MYS1GNODE,45.24347399998234,-109.73226636206732,NWMT,GEN
MYSTIC_7_MYS2GNODE,45.24347399998234,-109.73239363793269,NWMT,GEN
N VAL GEO_7_UNITGNODE,39.24578933859731,-120.02750209522314,NV,GEN
N VALMY_GNODE 1,40.8785,-117.152329,NV,GEN
N VALMY_GNODE 2,40.87849999993822,-117.15220939179068,NV,GEN
NAD_LNODER1A,35.23001708480456,-111.82448571579955,APS,LOAD
NAD_LNODER2A,35.22983691509546,-111.82448571604446,APS,LOAD
NAD_LNODER4A,35.22983691509546,-111.82470628395554,APS,LOAD
NAD_LNODER6A,35.23001708480456,-111.82470628420045,APS,LOAD
NAPAVITP_LNODEINE,46.622762,-122.917399,BPAT,LOAD
NAPA_6_N003,38.29535,-122.278637,CA,GEN
NARROWS1_7_B1,33.137302550634665,-116.29437805632017,CA,GEN
NARROWS1_7_N001,33.13712344927391,-116.2943780565384,CA,LOAD
NARROWS2_7_B1,33.13712344927391,-116.2945919434616,CA,GEN
NARROWS_6_N010,33.137302550634665,-116.29459194367982,CA,LOAD
NARRO_BP_LNODESU1,47.289227,-122.560961,BPAT,LOAD
NASLP_BP_LNODEFMR,46.376215,-123.805529,BPAT,LOAD
NATNLCTY_6_N001,32.67305199998863,-117.10726576866911,CA,LOAD
NATNLCTY_6_N005,32.67305199998863,-117.10737223133088,CA,LOAD
NAVAJ_SR_LNODEDMS,36.904006999986755,-111.39038874082956,SRP,LOAD
NAVAJ_SR_LNODERSS,36.904006999986755,-111.39050125917043,SRP,LOAD
NAVSTMTR_6_N001,32.67041199998878,-117.11463876940559,CA,LOAD
NAVSTMTR_6_N011,32.67041199998878,-117.11474523059441,CA,LOAD
NAVY35R_1_N001,35.29,-119.45,CA,LOAD
NAVY35R_7_B1,35.373056,-119.021667,CA,GEN
NAVYII4G_7_B1,36.019253724641764,-117.7917,CA,GEN
NAVYII5G_7_B1,36.019173137665334,-117.79164247559422,CA,GEN
NAVYII6G_7_B1,36.019173137665334,-117.79175752440578,CA,GEN
NBENC_BP_LNODECH1,48.734676999980074,-116.29595912629163,BPAT,LOAD
NBENC_BP_LNODECH2,48.734676999980074,-116.29609487370836,BPAT,LOAD
NBE_LNODEXF1,47.491944,-121.774444,PSE,LOAD
NBONN_BP_LNODENIA,45.648127,-121.960594,BPAT,LOAD
NBO_LNODEXF2,47.769722,-122.208333,PSE,LOAD
NBRANCH_6_N001,38.199837,-120.719506,CA,LOAD
NBRG_LNODEWR1,45.298599999982265,-122.97503631918512,PGE,LOAD
NBRG_LNODEWR2,45.298599999982265,-122.97516368081487,PGE,LOAD
NBRKN_BP_LNODEOOK,42.082035,-124.312544,BPAT,LOAD
NBUTT_BP_LNODECPI,44.420465,-122.671762,BPAT,LOAD
NCA1_GNODEIT,36.34337,-114.92113,NV,GEN
NCA2_GNODEIT,36.225352,-114.878085,NV,GEN
NCAMA_BP_LNODEMAS,45.604,-122.37,BPAT,LOAD
NCENEX_LNODEOAD,47.301915,-110.75699,NWMT,LOAD
NCMETER_1_N001,33.089572,-117.203236,CA,LOAD
NCPA1GY1_7_B2,38.329999999986036,-122.62994255786647,CA,GEN
NCPA1GY1_7_N001,38.329999999986036,-122.63005744213352,CA,LOAD
NCPA1GY2_7_B2,38.33999999998601,-122.63994255546396,CA,GEN
NCPA1GY2_7_N001,38.33999999998601,-122.64005744453604,CA,LOAD
NCPA2GY1_7_B2,38.34999999998599,-122.6499425530918,CA,GEN
NCPA2GY1_7_N001,38.34999999998599,-122.65005744690819,CA,LOAD
NCPA2GY2_7_B2,38.329999999986036,-122.67994255786648,CA,GEN
NCPA2GY2_7_N001,38.329999999986036,-122.68005744213352,CA,LOAD
NCW_1_NINECNYN_BPASHAREGNODE,48.5439785506836,-121.74124626386572,BPAT,GEN
NDUBLIN_2_N002,37.86,-121.88,CA,LOAD
NEELY_SR_LNODELD2,33.33134899998845,-111.80628835970751,SRP,LOAD
NEELY_SR_LNODELD3,33.33134899998845,-111.8063956402925,SRP,LOAD
NEENACH_6_N008,34.312271,-118.481634,CA,GEN
NELLIS_LNODE-1,36.24586954271601,-115.0463329718721,NV,LOAD
NELLIS_LNODE-2,36.24569045718144,-115.04633297212652,NV,LOAD
NELLIS_LNODE-3,36.24569045718144,-115.04655502787347,NV,LOAD
NELLIS_LNODEFB,36.24586954271601,-115.04655502812788,NV,LOAD
NELSON_1_1LNODE,47.65278867,-117.2688628,AVA,LOAD
NELSON_LNODE-1,35.707808,-114.824876,NV,LOAD
NEORBLF_7_B1,40.18276709746204,-122.24461006978277,CA,GEN
NESPE_BP_LNODEYEL,48.128802,-118.975171,BPAT,LOAD
NEWARKD_1_N001,37.50049924095103,-121.987091,CA,LOAD
NEWARKD_1_N012,37.500417879509776,-121.98703179018516,CA,LOAD
NEWARKD_1_N126,37.500417879509776,-121.98715020981484,CA,GEN
NEWBERG_LNODEOAD,47.134815,-113.597176,NWMT,LOAD
NEWBURG_6_N001,40.59455299998477,-124.13512748525541,CA,LOAD
NEWBURG_6_N003,40.59455299998477,-124.13524651474458,CA,LOAD
NEWCSTLE_7_B1,38.835182,-121.092982,CA,GEN
NEWHALL_1_N001,36.86718099998678,-120.32825478878492,CA,LOAD
NEWHALL_1_N002,36.86718099998678,-120.32836721121508,CA,LOAD
NEWMAN_6_B2,37.31543099998646,-121.01505122358405,CA,LOAD
NEWMAN_6_N001,37.31543099998646,-121.01516477641594,CA,LOAD
NEWMONT_LNODE43,40.74769799998461,-116.53021631799567,NV,LOAD
NEWMONT_LNODEOAD,45.234248,-108.709371,NWMT,LOAD
NEWPORT_LNODEB1B2,32.2531,-110.9896,WALC,LOAD
NEWPORT_LNODENPTA,36.01200272552218,-114.556309,WALC,LOAD
NEWPORT_LNODENPTB,36.011922137225135,-114.55625147994358,WALC,LOAD
NEWPO_BP_LNODEINL,48.182,-117.037,BPAT,LOAD
NEWSPICE_7_B1,38.391454040324234,-120.0008,CA,GEN
NEWSPICE_7_B3,38.39137297982265,-120.00074028952358,CA,GEN
NEWSPICE_7_B4,38.39137297982265,-120.00085971047642,CA,GEN
NEW_DEPT_LNODEOAD,45.23620499998237,-112.74224336746846,NWMT,LOAD
NEZPERCE_1_1LNODE,46.2522,-116.2427,AVA,LOAD
NE_FDR1LNODE,47.25703042089828,-122.37023677536688,TPWR,LOAD
NE_FDR2LNODE,47.25684957894727,-122.37023677582187,TPWR,LOAD
NE_FDR3LNODE,47.25684957894727,-122.37050322417814,TPWR,LOAD
NE_FDR4LNODE,47.25703042089828,-122.37050322463313,TPWR,LOAD
NFORK_7_G34GNODE,47.399539999980675,-123.1920632455969,TPWR,GEN
NFORK_7_G35GNODE,47.399539999980675,-123.1921967544031,TPWR,GEN
NFP1_1_GNODE1,45.24336799998235,-122.2801473621465,PGE,GEN
NFP1_1_GNODE2,45.24336799998235,-122.28027463785351,PGE,GEN
NFP1_LNODE105,45.243233,-122.280006,PGE,LOAD
NGHTGALE_GNODEIT,39.79573299998535,-119.01098358869574,NV,GEN
NGHTGALE_LNODE18,39.79573299998535,-119.01110041130426,NV,LOAD
NHGNDM_7_N001,38.14958199998605,-120.8148846088676,CA,GEN
NHGNDM_7_N002,38.14958199998605,-120.8149993911324,CA,GEN
NHL_LNODEXF1,47.743611,-122.193611,PSE,LOAD
NHTS_GNODE011,44.0228,-117.4661,IPCO,GEN
NICKLS_P_LNODELD1,46.26550899998153,-106.79532896668248,NWMT,LOAD
NICKLS_P_LNODELD2,46.26550899998153,-106.79545903331753,NWMT,LOAD
NICKLS_R_LNODEOAD,46.256027,-106.798447,NWMT,LOAD
NIHILL_LNODEMPC,46.53878599998132,-109.76652746366001,NWMT,LOAD
NIHILL_LNODEREA,46.53878599998132,-109.76665853633999,NWMT,LOAD
NILLE_BP_LNODEFMR,48.004271,-119.40789,BPAT,LOAD
NIMBUS_1_UNIT 1GNODE,38.63761999998592,-121.22034248788916,BANC,GEN
NIMBUS_1_UNIT 2GNODE,38.63761999998592,-121.22045751211084,BANC,GEN
NINECNYN_1_Z1GNODE,46.110009869970334,-119.093694,BPAT,GEN
NINECNYN_1_Z2GNODE,46.10992906499509,-119.09362670688891,BPAT,GEN
NINECNYN_1_Z3GNODE,46.10992906499509,-119.09376129311109,BPAT,GEN
NINEMILE_1_G04GNODE,46.037287,-118.806362,BPAT,GEN
NINEMILE_1_G07GNODE,46.037286999927126,-118.80623274645689,BPAT,GEN
NINEMILE_1_G09GNODE,46.03719727339832,-118.80623274666677,BPAT,GEN
NINEMILE_1_G11GNODE,46.03713382722793,-118.80632414261865,BPAT,GEN
NINEMILE_2_G05GNODE,46.037118654265605,-118.80645153434686,BPAT,GEN
NINEMILE_2_G06GNODE,46.037149731129716,-118.80657278741093,BPAT,GEN
NINEMILE_2_G08GNODE,46.03721517031013,-118.80666121925789,BPAT,GEN
NINEMILE_2_G10GNODE,46.03729996961378,-118.80670346203081,BPAT,GEN
NINE_MI_1_1GNODE,47.77489010367912,-117.54426592604251,AVA,GEN
NINE_MI_1_2GNODE,47.77470989616467,-117.54426592650717,AVA,GEN
NINE_MI_1_3GNODE,47.77470989616467,-117.54453407349283,AVA,GEN
NINE_MI_1_4GNODE,47.77489010367912,-117.54453407395748,AVA,GEN
NISQ_FDR10LNODE,47.23914,-122.43646,TPWR,LOAD
NISQ_FDR11LNODE,47.23913999992292,-122.43632681450713,TPWR,LOAD
NISQ_FDR12LNODE,47.23904957497512,-122.43632681473443,TPWR,LOAD
NISQ_FDR1LNODE,47.23898563495196,-122.43642099098594,TPWR,LOAD
NISQ_FDR2LNODE,47.238970343884,-122.43655225800683,TPWR,LOAD
NISQ_FDR3LNODE,47.23900166263789,-122.43667719962936,TPWR,LOAD
NISQ_FDR4LNODE,47.239067611177724,-122.43676832161917,TPWR,LOAD
NISQ_FDR5LNODE,47.23915307054141,-122.43681184946053,TPWR,LOAD
NISQ_FDR6LNODE,47.239243360449876,-122.4368045734023,TPWR,LOAD
NISQ_FDR7LNODE,47.23932607235717,-122.43675074922406,TPWR,LOAD
NISQ_FDR8LNODE,47.23939187273906,-122.43665939461434,TPWR,LOAD
NISQ_FDR9LNODE,47.23943468263388,-122.43654208004841,TPWR,LOAD
NLEWISTN_1_13_1LNODE,46.431,-117.026,AVA,LOAD
NLM_LNODEXF1,48.509167,-122.210556,PSE,LOAD
NLSN_LNODELSN,44.542,-117.422,IPCO,LOAD
NL_7_NORTHLOOP_1GNODE,32.401146999955124,-111.12619963364341,TEPC,GEN
NL_7_NORTHLOOP_2GNODE,32.40105719301135,-111.12619963374922,TEPC,GEN
NL_7_NORTHLOOP_3GNODE,32.400993689952614,-111.12627484606836,TEPC,GEN
NL_7_NORTHLOOP_4GNODE,32.40097850340316,-111.12637968040578,TEPC,GEN
NMPA_LNODE132,43.591211182996354,-116.573728,IPCO,LOAD
NMPA_LNODE133,43.59112990848357,-116.57366321298247,IPCO,LOAD
NMPA_LNODE134,43.59112990848357,-116.57379278701752,IPCO,LOAD
NMRN_LNODEBR1,45.163559796558474,-122.832062,PGE,LOAD
NMRN_LNODEBR2,45.16347910170171,-122.83199592414131,PGE,LOAD
NMRN_LNODEBR3,45.16347910170171,-122.83212807585869,PGE,LOAD
NNO_LNODEXF1,47.4475,-122.330556,PSE,LOAD
NO1_TLGS_LNODEOAD,46.020491,-112.491227,NWMT,LOAD
NO2_TLGS_LNODEOAD,46.030761,-112.493307,NWMT,LOAD
NOACK_SR_LNODELD2,33.422981,-111.656102,SRP,LOAD
NOBLE_SR_LNODELD1,33.46182599998841,-111.9009702274949,SRP,LOAD
NOBLE_SR_LNODELD2,33.46182599998841,-111.9010777725051,SRP,LOAD
NOB_LNODEXF1,47.623346999980505,-122.18419206489233,PSE,LOAD
NOB_LNODEXF2,47.623346999980505,-122.18432593510768,PSE,LOAD
NOISLMTR_6_N004,32.70248360152014,-117.18205952001077,CA,LOAD
NOISLMTR_6_N009,32.70230439838948,-117.1820595202246,CA,LOAD
NOISLMTR_6_N015,32.70230439838948,-117.1822724797754,CA,GEN
NOISLMTR_6_N101,32.70248360152014,-117.18227247998922,CA,GEN
NONAME_LNODENAME,36.011922137225135,-114.55636652005641,WALC,LOAD
NOP_LNODEXF2,47.431944,-122.2275,PSE,LOAD
NORAMCD_LNODECONE,34.524891,-114.344657,WALC,LOAD
NORAMCD_LNODEEWIS,35.01569999998753,-114.40394489626988,WALC,LOAD
NORCNV_7_ND002,38.023202,-121.077219,CA,GEN
NORCO_1_N001,35.28535,-119.308893,CA,LOAD
NORD1_1_N001,39.759998999985385,-121.90689363690683,CA,LOAD
NORD1_1_N003,39.759998999985385,-121.90701036309318,CA,LOAD
NORIS_JT_LNODEOAD,44.97875576704952,-110.70505947301412,NWMT,LOAD
NORSMDL1_7_N001,34.8645,-118.377427,CA,GEN
NORTECH_1_N001,37.46,-121.76,CA,LOAD
NORTHOAK_6_N003,35.96338313356797,-119.45673850749412,CA,LOAD
NORTHOAK_6_N004,35.96338313356797,-119.45685349250587,CA,LOAD
NORTHOAK_6_N005,37.36329789847426,-120.76048406012305,CA,LOAD
NORTHWND_6_N002,35.068401,-118.395789,CA,GEN
NORTH_SC_LNODE605,47.684052,-122.319473,SCL,LOAD
NORTH_SC_LNODE606,47.684051999922055,-122.31933904538701,SCL,LOAD
NORTH_SC_LNODE608,47.68396181921723,-122.31933904561859,SCL,LOAD
NORTH_SC_LNODE609,47.683898051900506,-122.31943376571802,SCL,LOAD
NORTH_SC_LNODE610,47.683882802134214,-122.31956579077487,SCL,LOAD
NORTH_SC_LNODE611,47.6839140362922,-122.31969145390724,SCL,LOAD
NORTH_SC_LNODE612,47.683979806698595,-122.31978310211056,SCL,LOAD
NORTH_SC_LNODE613,47.68406503523019,-122.31982688132331,SCL,LOAD
NORTH_SC_LNODE614,47.68415508126083,-122.31981956325491,SCL,LOAD
NORTH_SC_LNODE615,47.68423756976055,-122.31976542825713,SCL,LOAD
NORTH_SR_LNODELD1,33.55368387489379,-112.145554,SRP,LOAD
NORTH_SR_LNODELD3,33.553603062540574,-112.14549801397047,SRP,LOAD
NORTH_SR_LNODELD4,33.553603062540574,-112.14560998602953,SRP,LOAD
NORWAY_LNODEFMR,43.107894999983486,-124.16180042834124,BPAT,LOAD
NORWAY_LNODEILE,43.107894999983486,-124.16192357165876,BPAT,LOAD
NOR_LNODEXF2,47.680278,-122.195556,PSE,LOAD
NOR_LOOP_LNODEAUX,32.40100960818063,-111.12647946302431,TEPC,LOAD
NOR_LOOP_LNODEC503L,32.40107510608589,-111.12655223602218,TEPC,LOAD
NOR_LOOP_LNODEC504L,32.401159981434674,-111.12658699863225,TEPC,LOAD
NOR_LOOP_LNODEC511L,32.40124965425361,-111.12658118753555,TEPC,LOAD
NOR_LOOP_LNODEDIST1,32.401331800810105,-111.12653820164353,TEPC,LOAD
NOR_LOOP_LNODEDIST2,32.40139715140276,-111.12646524284347,TEPC,LOAD
NOR_LOOP_LNODESOLNET,32.401439668656124,-111.12637155169978,TEPC,LOAD
NOVATO_6_N001,38.10860199998601,-122.56828762317217,CA,LOAD
NOVATO_6_N002,38.10860199998601,-122.56840237682783,CA,LOAD
NOXON_2_1GNODE,47.9606,-115.7341,AVA,GEN
NOXON_2_2GNODE,47.9605999999217,-115.73396569405641,AVA,GEN
NOXON_2_3GNODE,47.960510063169295,-115.7341,AVA,GEN
NOXON_2_4GNODE,47.9605999999217,-115.73423430594359,AVA,GEN
NOXON_2_5GNODE,47.96068993683069,-115.7341,AVA,GEN
NOXON_BP_LNODEAMP,47.959422,-115.738141,BPAT,LOAD
NPASC_BP_LNODEFMR,46.300389,-119.136026,BPAT,LOAD
NPLN_LNODEBR1,45.600037,-122.99192,PGE,LOAD
NPT_LNODEXF1,48.494721999980186,-122.57021042226428,PSE,LOAD
NPT_LNODEXF2,48.494721999980186,-122.57034557773572,PSE,LOAD
NRCO_LNODE131,43.607098,-116.568476,IPCO,LOAD
NRTHEAST_1_1LNODE,47.73419999998049,-117.36783298935192,AVA,LOAD
NRTHEAST_1_2LNODE,47.73419999998049,-117.36796701064807,AVA,LOAD
NRTHLV_LNODE-1,36.20304672122442,-115.1169,NV,LOAD
NRTHLV_LNODE-3,36.202966139373956,-115.1168423444905,NV,LOAD
NRTHLV_LNODE-4,36.202966139373956,-115.11695765550951,NV,LOAD
NRTHTWR_1_N001,38.066061192073654,-122.195674,CA,LOAD
NRTHTWR_1_N002,38.06597990394814,-122.1956143891305,CA,LOAD
NRTHTWR_1_N004,38.06597990394814,-122.19573361086951,CA,LOAD
NRTHWEST_1_1LNODE,47.71579999998043,-117.47623300144755,AVA,LOAD
NRTHWEST_1_2LNODE,47.71579999998043,-117.47636699855245,AVA,LOAD
NRTHWS_N_LNODE06,36.335144,-115.330213,NV,LOAD
NRTHWS_N_LNODE07,36.33514399994845,-115.33010181281134,NV,LOAD
NRTHWS_N_LNODE08,36.33505443144055,-115.33010181293918,NV,LOAD
NRTHWS_N_LNODE16,36.33499109698828,-115.33018043409034,NV,LOAD
NRTHWS_N_LNODE18,36.33497595075609,-115.33029001979327,NV,LOAD
NRTHWS_N_LNODE44,36.335006972935794,-115.33039432482914,NV,LOAD
NRTHWS_S_LNODE-1,36.33507229692591,-115.3304703961216,NV,LOAD
NRTHWS_S_LNODE-2,36.33515694692065,-115.3305067343126,NV,LOAD
NRU_LNODEXF2,47.631389,-122.167222,PSE,LOAD
NR_LNODE10A,33.92156899998811,-112.12990569984508,APS,LOAD
NR_LNODE12A,33.92156899998811,-112.13001430015493,APS,LOAD
NR_SUB_LNODEONA,34.22909034238915,-118.54339073176756,LADWP,LOAD
NR_SUB_LNODEONB,34.228909657513995,-118.54339073200198,LADWP,LOAD
NR_SUB_LNODEONC,34.228909657513995,-118.54360926799801,LADWP,LOAD
NR_SUB_LNODEOND,34.22909034238915,-118.54360926823244,LADWP,LOAD
NTLPRKS_LNODE-1,36.11473099998726,-114.86983558637645,NV,LOAD
NTLPRKS_LNODEMP,36.11473099998726,-114.86994641362355,NV,LOAD
NTVW_LNODE131,42.608333,-114.733885,IPCO,LOAD
NUG_LNODEXF2,48.854444,-122.287222,PSE,LOAD
NUMITAP_1_N003,37.5,-122.04,CA,LOAD
NUW_LNODE_20,31.93133743866802,-106.59839647596759,EPE,LOAD
NUW_LNODE_21,31.93115700568803,-106.59839647617622,EPE,LOAD
NUW_LNODE_22,31.93115700568803,-106.59860907937933,EPE,LOAD
NUW_LNODE_23,31.93133743866802,-106.59860907958794,EPE,LOAD
NV SOLR1_GNODEIT,35.796849,-114.981903,NV,GEN
NVALMY_LNODE01,40.87840956427829,-117.15220939195409,NV,LOAD
NVALMY_LNODE02,40.8783456166663,-117.15229396764828,NV,LOAD
NVALMY_LNODE03,40.8783303237929,-117.15241185303303,NV,LOAD
NVALMY_LNODE04,40.878361646290614,-117.15252405782277,NV,LOAD
NVALMY_LNODE7E,40.87842760268461,-117.15260589056832,NV,LOAD
NVALMY_LNODESS,40.87851307219727,-117.15264498097471,NV,LOAD
NVCEMNT_LNODEC1,39.620392999985455,-119.26197981575207,NV,LOAD
NVCEMNT_LNODEC2,39.620392999985455,-119.26209618424792,NV,LOAD
NVSCHLT_LNODET1,39.004130999985755,-118.3227483544472,NV,LOAD
NVSCHLT_LNODET2,39.004130999985755,-118.3228636455528,NV,LOAD
NVYSCHL_6_N001,36.59909,-121.877082,CA,LOAD
NWDLN_BP_LNODEFMR,45.931,-122.7617,BPAT,LOAD
NWKDIST_2_N001,37.47999999998637,-121.97994304564625,CA,LOAD
NWKDIST_2_N004,37.47999999998637,-121.98005695435374,CA,LOAD
NWM GEN_1_PV_UNITGNODE,39.24587123264959,-120.02745537487644,NV,GEN
NWM GEN_GNODEIT,40.74769799998461,-116.53033568200433,NV,GEN
NWM_1_NEWMAN_1GNODE,31.9843,-106.43538611111111,EPE,GEN
NWM_1_NEWMAN_2GNODE,31.984299999955738,-106.43527979811033,EPE,GEN
